Data_incidente;Latitudine;Longitudine;Centro_abitato;Tipo_di_strada;Caratteristiche_della_strada;Stato_fondo_stradale;Tipo_pavimentazione;Condizioni_meteo;Condizioni_traffico;Danni_a_cose;Incidente_con_lesioni;Inviata_ore;Sul_posto_ore;DIFF. Intervento
20/11/2023;4.110.468;1.688.668;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;si;08:15;08:25;10
20/11/2023;4.111.039;1.686.796;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;no;no;08:15;08:25;10
20/11/2023;410.873.751;169.990.752;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;14:25;14:40;15
20/11/2023;4.111.622.617;1.686.867.558;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;13:45;13:55;10
20/11/2023;4.112.292;1.687.777;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;17:40;17:50;10
20/11/2023;4.111.948;1.688.184;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;18:04;18:15;11
21/11/2023;4.110.553;1.693.765;si;Strada Urbana;Curva a visuale libera;Bagnato (umidita' in atto);Asfaltata;Sole radente;Intenso;si;si;07:40;07:55;15
21/11/2023;4.110.819;1.691.105;si;Strada Urbana;Rettilineo;Asciutto;Strada pavimentata dissestata;Sereno;Normale;no;si;00:00;00:00;0
21/11/2023;4.111.382;168.964;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;10:05;10:15;10
21/11/2023;4.111.028;1.689.051;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;no;si;10:30;10:44;14
21/11/2023;4.111.577;1.689.007;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;10:40;10:45;5
21/11/2023;4.112.373;1.681.409;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;12:20;12:30;10
21/11/2023;4.111.258;1.687.622;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;no;si;13:30;13:45;15
21/11/2023;410.837.332;168.865.787;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;14:25;14:35;10
22/11/2023;4.112.370.245;1.686.715.002;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;08:06;08:20;14
22/11/2023;4.109.482;1.683.451;si;Statale entro l'abitato;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;11:38;11:50;12
22/11/2023;4.108.458;1.686.396;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;no;no;10:55;11:00;5
22/11/2023;4.110.663;1.687.815;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;11:10;11:15;5
22/11/2023;4.109.515;1.689.113;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;12:40;12:55;15
22/11/2023;4.110.195;1.686.487;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;15:50;16:05;15
22/11/2023;4.112.446;1.686.531;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;19:10;19:30;20
22/11/2023;41.119.854;168.386.951;si;Strada Urbana;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Normale;no;si;21:00;21:05;5
23/11/2023;4.109.552;1.694.412;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Scarso;no;no;00:15;00:25;10
23/11/2023;4.112.935.349;1.685.114.823;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;no;08:10;08:20;10
23/11/2023;4.112.164;1.687.373;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Nuvoloso;Normale;no;no;00:00;00:00;0
23/11/2023;4.112.325;1.683.366;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Sereno;Normale;no;no;08:45;08:55;10
23/11/2023;4.110.627;1.687.833;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;09:30;09:40;10
23/11/2023;4.107.383;168.625;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;10:40;11:05;25
23/11/2023;4.111.982;1.686.914;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;12:00;12:15;15
23/11/2023;4.112.739.556;1.684.565.635;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;16:00;16:15;15
23/11/2023;4.112.137;168.612;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;17:55;18:15;20
23/11/2023;4.111.992;1.687.412;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;00:00;00:00;0
23/11/2023;4.110.455;1.686.304;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;18:45;18:55;10
23/11/2023;4.113.117;1.683.604;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;20:35;20:45;10
23/11/2023;4.109.774;1.686.034;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Nuvoloso;Scarso;no;si;20:50;21:10;20
23/11/2023;4.113.536;1.682.791;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;21:40;21:50;10
23/11/2023;4.111.255;1.687.102;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;22:00;22:05;5
23/11/2023;4.110.954;1.682.532;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;si;si;23:10;23:25;15
24/11/2023;4.112.479;1.687.453;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;06:15;06:20;5
24/11/2023;4.109.076;1.686.994;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;no;no;00:00;00:00;0
24/11/2023;4.110.855;1.687.403;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;09:30;09:40;10
24/11/2023;4.109.607;1.685.762;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;12:15;12:25;10
24/11/2023;4.112.717.712;1.685.172.072;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;15:25;15:35;10
24/11/2023;411.222;1.687.274;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;18:45;19:05;20
24/11/2023;4.111.594;1.683.597;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;19:15;19:25;10
25/11/2023;4.111.291.577;1.687.067.339;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;04:15;04:25;10
25/11/2023;4.108.783;1.681.993;si;Provinciale entro l'abitato;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Scarso;si;si;08:10;08:25;15
25/11/2023;4.109.651;1.686.011;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;no;13:15;13:25;10
25/11/2023;4.111.675;1.686.517;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;12:40;12:55;15
25/11/2023;4.115.175;1.677.094;si;Statale entro l'abitato;Curva a visuale libera;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;no;12:52;13:00;8
25/11/2023;4.111.896;1.687.407;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Scarso;no;no;18:50;19:00;10
25/11/2023;4.110.417;1.686.718;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;si;20:00;20:15;15
25/11/2023;4.111.493;1.687.792;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;no;20:50;21:00;10
25/11/2023;4.112.027;1.687.615;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;si;no;23:20;23:30;10
26/11/2023;410.969;1.689.962;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;00:35;00:45;10
26/11/2023;4.108.855;1.698.087;no;Statale;Rettilineo;Bagnato (pioggia);Asfaltata;Vento forte;Normale;no;no;01:30;01:45;15
26/11/2023;4.111.476;1.686.406;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;si;16:00;16:10;10
26/11/2023;4.111.121;1.686.927;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Scarso;no;si;17:25;17:35;10
27/11/2023;411.217;1.685.287;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;09:00;09:20;20
27/11/2023;4.110.117;1.684.773;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;09:20;09:30;10
27/11/2023;4.112.909;168.513;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;10:20;10:30;10
27/11/2023;4.110.052;1.688.834;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;no;no;10:50;11:00;10
27/11/2023;4.112.574;1.686.396;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;12:40;12:50;10
27/11/2023;4.106.966;1.686.457;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;13:20;13:30;10
27/11/2023;4.111.446;168.649;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;15:08;15:15;7
27/11/2023;411.075.908;168.738.983;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;17:00;17:10;10
27/11/2023;4.110.187;1.691.116;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;no;no;16:45;16:47;2
27/11/2023;4.110.992;1.689.709;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;no;no;19:50;20:00;10
28/11/2023;4.112.724;1.686.569;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Intenso;no;si;10:05;10:10;5
28/11/2023;4.111.721;1.689.048;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;11:41;11:57;16
28/11/2023;411.032.755;1.688.720.267;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;no;no;13:00;13:05;5
28/11/2023;411.628;1.674.843;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;13:30;13:40;10
28/11/2023;4.113.508;168.138;si;Statale entro l'abitato;Curva senza visuale libera;Bagnato (pioggia);Asfaltata;Sereno;Normale;si;no;16:02;16:15;13
28/11/2023;4.112.419;1.682.435;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;16:50;17:00;10
28/11/2023;41.118;1.687.441;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;no;no;17:25;17:40;15
28/11/2023;4.108.903;1.686.693;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;18:50;19:00;10
28/11/2023;4.115.868;1.676.513;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Normale;no;si;20:00;20:10;10
28/11/2023;411.094.155;168.738.804;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;no;no;21:05;21:15;10
28/11/2023;4.112.875;1.683.745;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;no;no;22:50;23:05;15
29/11/2023;411.143.777;1.685.081.095;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;00:15;00:25;10
29/11/2023;4.109.049;1.687.007;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;si;no;01:00;01:15;15
29/11/2023;4.112.292;1.686.137;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;si;no;01:40;01:50;10
29/11/2023;4.110.948;1.687.417;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;08:20;08:45;25
29/11/2023;4.112.232;1.685.282;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;10:00;10:15;15
29/11/2023;4.109.519;1.687.329;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;15:20;15:40;20
29/11/2023;4.112.506;1.684.754;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Intenso;no;si;16:50;17:00;10
29/11/2023;4.110.536;16.863;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;17:15;17:45;30
29/11/2023;4.110.799;1.682.153;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;17:40;18:00;20
29/11/2023;411.101.312;168.719.202;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;18:50;19:15;25
29/11/2023;4.111.247;168.945;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
30/11/2023;4.112.221;168.667;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;03:56;04:10;14
30/11/2023;410.969;1.689.962;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;06:15;06:25;10
30/11/2023;411.152.463;168.686.504;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;07:30;07:45;15
30/11/2023;411.275;168.465;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;07:15;07:30;15
30/11/2023;4.112.419;1.678.948;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;08:05;08:25;20
30/11/2023;4.112.295;1.679.308;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;08:15;08:20;5
30/11/2023;4.111.264;1.688.794;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;08:47;09:00;13
30/11/2023;4.110.196;1.685.691;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Normale;no;si;09:10;09:15;5
30/11/2023;4.112.404;1.687.583;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;09:37;09:45;8
30/11/2023;4.108.911.037;168.881.885;si;Statale entro l'abitato;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;14:20;14:40;20
30/11/2023;4.111.437;1.684.238;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;18:32;18:45;13
01/12/2023;4.110.255.416;1.686.224.938;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;10:55;11:00;5
01/12/2023;411.086.706;168.877.854;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;no;no;11:55;12:10;15
01/12/2023;411.267;1.684.745;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;12:45;13:00;15
01/12/2023;4.109.665;1.688.869;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;13:35;13:40;5
01/12/2023;4.112.413;1.685.857;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;16:10;16:15;5
01/12/2023;4.110.315;1.686.708;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;16:40;16:50;10
01/12/2023;4.111.576;1.687.627;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;17:30;17:34;4
01/12/2023;4.112.198;1.685.198;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;si;20:15;20:20;5
01/12/2023;4.111.376;1.687.325;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;23:20;23:30;10
02/12/2023;4.108.679;1.687.943;si;Strada Urbana;Curva senza visuale libera;Asciutto;Asfaltata;Nuvoloso;Scarso;no;no;03:00;03:10;10
02/12/2023;41.119;1.679.738;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;09:40;09:50;10
02/12/2023;4.112.164;1.687.373;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;12:45;13:00;15
02/12/2023;4.112.070.057;1.685.789.541;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;13:15;13:30;15
02/12/2023;4.110.609;1.691.442;si;Strada Urbana;Rettilineo;Sdrucciolevole (pietrisco);Asfaltata;Sereno;Normale;no;si;14:00;14:05;5
02/12/2023;4.112.318;1.687.263;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;17:50;18:00;10
02/12/2023;4.111.679;1.688.874;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;18:40;19:42;62
03/12/2023;410.719;1.686.186;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;si;11:32;11:35;3
03/12/2023;4.113.146;1.683.496;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;13:05;13:15;10
03/12/2023;4.110.323;1.687.372;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;14:15;14:25;10
03/12/2023;4.109.497;1.694.555;no;Statale;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;15:45;15:50;5
03/12/2023;4.108.118;1.702.492;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;17:30;17:50;20
03/12/2023;4.111.363;1.686.358;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;19:00;19:10;10
03/12/2023;4.111.025;1.685.349;si;Strada Urbana;Rotatoria;Bagnato (pioggia);Asfaltata;Pioggia in atto;Intenso;no;no;20:25;20:30;5
03/12/2023;4.112.619;167.847;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Pioggia in atto;Scarso;no;no;22:10;22:20;10
03/12/2023;4.110.317;1.686.709;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;si;22:30;22:40;10
04/12/2023;4.113.047;1.683.936;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;si;10:55;11:10;15
04/12/2023;4.113.765;1.677.851;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;11:15;11:25;10
04/12/2023;4.110.733;168.754;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;11:50;12:10;20
04/12/2023;4.111.518;1.689.297;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;14:50;15:10;20
04/12/2023;4.113.554;1.682.681;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;no;no;15:37;15:45;8
04/12/2023;411.145.847;168.653.184;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;16:15;16:25;10
04/12/2023;4.116.271;1.674.538;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;16:30;16:40;10
04/12/2023;4.111.355;1.687.221;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;17:40;17:50;10
04/12/2023;4.112.418;1.683.016;si;Provinciale entro l'abitato;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;si;19:35;19:50;15
04/12/2023;411.251.435;1.686.567.817;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;20:30;20:40;10
04/12/2023;4.112.618;168.614;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;21:10;21:25;15
04/12/2023;4.110.712;1.686.612;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;21:45;22:00;15
05/12/2023;410.628.248;16.873.072;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;07:40;07:50;10
05/12/2023;4.111.793;1.685.665;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;10:40;10:55;15
05/12/2023;4.111.391;1.688.029;si;Strada Urbana;Pendenza;Asciutto;Asfaltata;Sereno;Normale;no;no;14:30;14:40;10
05/12/2023;4.112.176;16.876;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;18:00;18:15;15
05/12/2023;4.109.161.568;1.684.825.017;si;Statale entro l'abitato;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;si;si;18:55;19:10;15
05/12/2023;4.110.748;1.685.814;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Intenso;no;no;18:39;18:54;15
05/12/2023;411.067;1.687.169;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;18:50;19:00;10
05/12/2023;410.993;1.688.247;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;19:30;19:40;10
05/12/2023;4.110.741.485;1.685.377.895;si;Strada Urbana;Rotatoria;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;si;22:10;22:18;8
05/12/2023;4.110.849;1.686.444;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Nuvoloso;Scarso;no;no;23:10;23:15;5
06/12/2023;4.111.507;1.688.747;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Nuvoloso;Scarso;no;no;00:10;00:15;5
06/12/2023;4.113.882;1.681.554;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Nuvoloso;Scarso;no;si;02:30;02:45;15
06/12/2023;4.112.939;1.683.387;si;Strada Urbana;Incrocio;Bagnato (umidita' in atto);Asfaltata;Sereno;Scarso;no;si;06:10;06:15;5
06/12/2023;4.112.074;168.844;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Intenso;no;si;00:00;00:00;0
06/12/2023;411.162.181;168.576.148;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;08:50;09:05;15
06/12/2023;4.112.731;168.476;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;si;no;00:00;00:00;0
06/12/2023;410.932;1.687.039;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Sereno;Intenso;no;si;00:00;00:00;0
06/12/2023;410.969;1.689.962;si;Statale entro l'abitato;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;09:45;09:55;10
06/12/2023;4.111.267;1.687.744;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;10:15;10:20;5
06/12/2023;4.112.609;1.687.066;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;11:10;11:20;10
06/12/2023;4.110.379;1.688.339;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;12:30;12:40;10
06/12/2023;41.073.109;1.687.426.432;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;si;no;13:15;13:40;25
06/12/2023;4.109.335;1.689.577;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;si;si;00:00;00:00;0
06/12/2023;4.110.385;168.736;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Normale;no;no;15:35;15:45;10
06/12/2023;4.110.598;1.686.507;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;16:30;16:40;10
06/12/2023;4.112.198;1.678.973;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;17:25;17:37;12
06/12/2023;4.113.072;1.683.777;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;17:55;18:10;15
06/12/2023;4.108.594;1.699.015;no;Statale;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;17:40;18:10;30
06/12/2023;4.110.089;1.693.033;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Scarso;no;no;18:18;18:29;11
06/12/2023;4.113.179;1.686.802;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;si;19:35;19:45;10
06/12/2023;4.111.714;1.687.187;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;20:15;20:30;15
06/12/2023;410.963;1.689.071;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Nuvoloso;Normale;no;no;21:15;21:25;10
06/12/2023;4.112.823;1.679.876;si;Strada Urbana;Rettilineo;Bagnato (umidita' in atto);Asfaltata;Sereno;Scarso;no;no;22:10;22:25;15
07/12/2023;410.600.142;168.694.838;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;07:30;07:45;15
07/12/2023;4.112.013;1.678.916;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;08:05;08:15;10
07/12/2023;4.115.346;1.675.431;si;Strada Urbana;Curva senza visuale libera;Bagnato (pioggia);Asfaltata;Pioggia in atto;Scarso;no;no;14:00;14:20;20
07/12/2023;4.115.344;1.675.347;si;Strada Urbana;Curva a visuale libera;Bagnato (pioggia);Asfaltata;Sereno;Scarso;no;no;15:15;15:30;15
07/12/2023;4.109.286;1.684.334;no;Statale;Rettilineo;Bagnato (pioggia);Asfaltata;Pioggia in atto;Normale;no;no;17:10;17:25;15
07/12/2023;411.032.962;168.496.323;no;Comunale extraurbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;17:20;17:50;30
07/12/2023;4.112.564;1.684.867;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;18:50;19:10;20
07/12/2023;4.111.261;1.689.403;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;19:45;19:50;5
07/12/2023;411.125;1.687.366;si;Strada Urbana;Incrocio;Bagnato (pioggia);Asfaltata;Nuvoloso;Scarso;no;no;23:15;23:20;5
07/12/2023;4.112.244.035;1.679.071.538;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Asfaltata;Nuvoloso;Scarso;no;no;00:20;00:40;20
08/12/2023;4.112.828.675;1.686.863.712;si;Strada Urbana;Rettilineo;Bagnato (pioggia);Lastricata;Nuvoloso;Scarso;si;no;03:55;04:05;10
08/12/2023;411.646;16.753;si;Strada Urbana;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Normale;no;si;09:40;09:45;5
08/12/2023;411.223;1.687.369;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;13:00;13:15;15
08/12/2023;4.112.392;1.687.254;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;18:50;19:10;20
