NomeCentralina ;DataRilevazione ;Provincia ;Comune ;Sigla ;Valore ;Superamenti PM10* 
Altamura - Via Santeramo;05/01/2024;Bari;Altamura;PM10;19;7
Altamura - Via Santeramo;06/01/2024;Bari;Altamura;PM10;21;7
Altamura - Via Santeramo;07/01/2024;Bari;Altamura;PM10;11;7
Altamura - Via Santeramo;08/01/2024;Bari;Altamura;PM10;12;7
Altamura - Via Santeramo;09/01/2024;Bari;Altamura;PM10;0;7
Altamura - Via Santeramo;10/01/2024;Bari;Altamura;PM10;15;7
Altamura - Via Santeramo;11/01/2024;Bari;Altamura;PM10;16;7
Altamura - Via Santeramo;12/01/2024;Bari;Altamura;PM10;15;7
Altamura - Via Santeramo;13/01/2024;Bari;Altamura;PM10;14;7
Altamura - Via Santeramo;14/01/2024;Bari;Altamura;PM10;19;7
Altamura - Via Santeramo;15/01/2024;Bari;Altamura;PM10;13;7
Altamura - Via Santeramo;16/01/2024;Bari;Altamura;PM10;19;7
Altamura - Via Santeramo;17/01/2024;Bari;Altamura;PM10;19;7
Altamura - Via Santeramo;18/01/2024;Bari;Altamura;PM10;20;7
Altamura - Via Santeramo;19/01/2024;Bari;Altamura;PM10;17;7
Altamura - Via Santeramo;20/01/2024;Bari;Altamura;PM10;8;7
Altamura - Via Santeramo;21/01/2024;Bari;Altamura;PM10;11;7
Altamura - Via Santeramo;22/01/2024;Bari;Altamura;PM10;19;7
Altamura - Via Santeramo;23/01/2024;Bari;Altamura;PM10;16;7
Altamura - Via Santeramo;24/01/2024;Bari;Altamura;PM10;21;7
Altamura - Via Santeramo;25/01/2024;Bari;Altamura;PM10;22;7
Altamura - Via Santeramo;26/01/2024;Bari;Altamura;PM10;38;7
Altamura - Via Santeramo;27/01/2024;Bari;Altamura;PM10;34;7
Altamura - Via Santeramo;28/01/2024;Bari;Altamura;PM10;15;7
Altamura - Via Santeramo;29/01/2024;Bari;Altamura;PM10;15;7
Altamura - Via Santeramo;30/01/2024;Bari;Altamura;PM10;19;7
Altamura - Via Santeramo;31/01/2024;Bari;Altamura;PM10;22;7
Altamura - Via Santeramo;01/02/2024;Bari;Altamura;PM10;35;7
Altamura - Via Santeramo;02/02/2024;Bari;Altamura;PM10;24;7
Altamura - Via Santeramo;03/02/2024;Bari;Altamura;PM10;17;7
Altamura - Via Santeramo;04/02/2024;Bari;Altamura;PM10;17;7
Altamura - Via Santeramo;05/02/2024;Bari;Altamura;PM10;24;7
Altamura - Via Santeramo;06/02/2024;Bari;Altamura;PM10;23;7
Altamura - Via Santeramo;07/02/2024;Bari;Altamura;PM10;23;7
Altamura - Via Santeramo;08/02/2024;Bari;Altamura;PM10;28;7
Altamura - Via Santeramo;09/02/2024;Bari;Altamura;PM10;24;7
Altamura - Via Santeramo;10/02/2024;Bari;Altamura;PM10;32;7
Altamura - Via Santeramo;11/02/2024;Bari;Altamura;PM10;17;7
Altamura - Via Santeramo;12/02/2024;Bari;Altamura;PM10;16;7
Altamura - Via Santeramo;13/02/2024;Bari;Altamura;PM10;13;7
Altamura - Via Santeramo;14/02/2024;Bari;Altamura;PM10;14;7
Altamura - Via Santeramo;15/02/2024;Bari;Altamura;PM10;16;7
Altamura - Via Santeramo;16/02/2024;Bari;Altamura;PM10;26;7
Altamura - Via Santeramo;17/02/2024;Bari;Altamura;PM10;27;7
Altamura - Via Santeramo;18/02/2024;Bari;Altamura;PM10;20;7
Altamura - Via Santeramo;19/02/2024;Bari;Altamura;PM10;26;7
Altamura - Via Santeramo;20/02/2024;Bari;Altamura;PM10;24;7
Altamura - Via Santeramo;21/02/2024;Bari;Altamura;PM10;18;7
Altamura - Via Santeramo;22/02/2024;Bari;Altamura;PM10;20;7
Altamura - Via Santeramo;23/02/2024;Bari;Altamura;PM10;24;7
Altamura - Via Santeramo;24/02/2024;Bari;Altamura;PM10;17;7
Altamura - Via Santeramo;25/02/2024;Bari;Altamura;PM10;12;7
Altamura - Via Santeramo;26/02/2024;Bari;Altamura;PM10;14;7
Altamura - Via Santeramo;27/02/2024;Bari;Altamura;PM10;28;7
Altamura - Via Santeramo;28/02/2024;Bari;Altamura;PM10;24;7
Altamura - Via Santeramo;29/02/2024;Bari;Altamura;PM10;22;7
Altamura - Via Santeramo;01/03/2024;Bari;Altamura;PM10;27;7
Altamura - Via Santeramo;02/03/2024;Bari;Altamura;PM10;19;7
Altamura - Via Santeramo;03/03/2024;Bari;Altamura;PM10;15;7
Altamura - Via Santeramo;04/03/2024;Bari;Altamura;PM10;20;7
Altamura - Via Santeramo;05/03/2024;Bari;Altamura;PM10;19;7
Altamura - Via Santeramo;06/03/2024;Bari;Altamura;PM10;18;7
Altamura - Via Santeramo;07/03/2024;Bari;Altamura;PM10;14;7
Altamura - Via Santeramo;08/03/2024;Bari;Altamura;PM10;16;7
Altamura - Via Santeramo;09/03/2024;Bari;Altamura;PM10;19;7
Altamura - Via Santeramo;10/03/2024;Bari;Altamura;PM10;20;7
Altamura - Via Santeramo;11/03/2024;Bari;Altamura;PM10;14;7
Altamura - Via Santeramo;12/03/2024;Bari;Altamura;PM10;9;7
Altamura - Via Santeramo;13/03/2024;Bari;Altamura;PM10;15;7
Altamura - Via Santeramo;14/03/2024;Bari;Altamura;PM10;14;7
Bari - Caldarola;01/01/2023;Bari;Bari;PM10;44;4
Bari - Caldarola;02/01/2023;Bari;Bari;PM10;31;4
Bari - Caldarola;03/01/2023;Bari;Bari;PM10;37;4
Bari - Caldarola;04/01/2023;Bari;Bari;PM10;28;4
Bari - Caldarola;05/01/2023;Bari;Bari;PM10;39;4
Bari - Caldarola;06/01/2023;Bari;Bari;PM10;38;4
Bari - Caldarola;07/01/2023;Bari;Bari;PM10;39;4
Bari - Caldarola;08/01/2023;Bari;Bari;PM10;27;4
Bari - Caldarola;09/01/2023;Bari;Bari;PM10;12;4
Bari - Caldarola;10/01/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;11/01/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;12/01/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;13/01/2023;Bari;Bari;PM10;36;4
Bari - Caldarola;14/01/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;15/01/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;16/01/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;17/01/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;18/01/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;19/01/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;20/01/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;21/01/2023;Bari;Bari;PM10;7;4
Bari - Caldarola;22/01/2023;Bari;Bari;PM10;12;4
Bari - Caldarola;23/01/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;24/01/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;25/01/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;26/01/2023;Bari;Bari;PM10;10;4
Bari - Caldarola;27/01/2023;Bari;Bari;PM10;8;4
Bari - Caldarola;28/01/2023;Bari;Bari;PM10;11;4
Bari - Caldarola;29/01/2023;Bari;Bari;PM10;11;4
Bari - Caldarola;30/01/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;31/01/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;01/02/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;02/02/2023;Bari;Bari;PM10;37;4
Bari - Caldarola;03/02/2023;Bari;Bari;PM10;29;4
Bari - Caldarola;04/02/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;05/02/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;06/02/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;07/02/2023;Bari;Bari;PM10;11;4
Bari - Caldarola;08/02/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;09/02/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;10/02/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;11/02/2023;Bari;Bari;PM10;29;4
Bari - Caldarola;12/02/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;13/02/2023;Bari;Bari;PM10;26;4
Bari - Caldarola;14/02/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;15/02/2023;Bari;Bari;PM10;42;4
Bari - Caldarola;16/02/2023;Bari;Bari;PM10;31;4
Bari - Caldarola;17/02/2023;Bari;Bari;PM10;48;4
Bari - Caldarola;18/02/2023;Bari;Bari;PM10;39;4
Bari - Caldarola;19/02/2023;Bari;Bari;PM10;27;4
Bari - Caldarola;20/02/2023;Bari;Bari;PM10;38;4
Bari - Caldarola;21/02/2023;Bari;Bari;PM10;30;4
Bari - Caldarola;22/02/2023;Bari;Bari;PM10;41;4
Bari - Caldarola;23/02/2023;Bari;Bari;PM10;45;4
Bari - Caldarola;24/02/2023;Bari;Bari;PM10;29;4
Bari - Caldarola;25/02/2023;Bari;Bari;PM10;32;4
Bari - Caldarola;26/02/2023;Bari;Bari;PM10;45;4
Bari - Caldarola;27/02/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;28/02/2023;Bari;Bari;PM10;26;4
Bari - Caldarola;01/03/2023;Bari;Bari;PM10;42;4
Bari - Caldarola;02/03/2023;Bari;Bari;PM10;35;4
Bari - Caldarola;03/03/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;04/03/2023;Bari;Bari;PM10;10;4
Bari - Caldarola;05/03/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;06/03/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;07/03/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;08/03/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;09/03/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;10/03/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;11/03/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;12/03/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;13/03/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;14/03/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;15/03/2023;Bari;Bari;PM10;12;4
Bari - Caldarola;16/03/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;17/03/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;18/03/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;19/03/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;20/03/2023;Bari;Bari;PM10;25;4
Bari - Caldarola;21/03/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;22/03/2023;Bari;Bari;PM10;31;4
Bari - Caldarola;23/03/2023;Bari;Bari;PM10;28;4
Bari - Caldarola;24/03/2023;Bari;Bari;PM10;28;4
Bari - Caldarola;25/03/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;26/03/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;27/03/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;28/03/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;29/03/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;30/03/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;31/03/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;01/04/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;02/04/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;03/04/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;04/04/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;05/04/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;06/04/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;07/04/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;08/04/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;09/04/2023;Bari;Bari;PM10;8;4
Bari - Caldarola;10/04/2023;Bari;Bari;PM10;12;4
Bari - Caldarola;11/04/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;12/04/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;13/04/2023;Bari;Bari;PM10;25;4
Bari - Caldarola;14/04/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;15/04/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;16/04/2023;Bari;Bari;PM10;8;4
Bari - Caldarola;17/04/2023;Bari;Bari;PM10;10;4
Bari - Caldarola;18/04/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;19/04/2023;Bari;Bari;PM10;10;4
Bari - Caldarola;20/04/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;21/04/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;22/04/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;23/04/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;24/04/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;25/04/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;26/04/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;27/04/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;28/04/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;29/04/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;30/04/2023;Bari;Bari;PM10;10;4
Bari - Caldarola;01/05/2023;Bari;Bari;PM10;12;4
Bari - Caldarola;02/05/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;03/05/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;04/05/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;05/05/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;06/05/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;07/05/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;08/05/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;09/05/2023;Bari;Bari;PM10;25;4
Bari - Caldarola;10/05/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;11/05/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;12/05/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;13/05/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;14/05/2023;Bari;Bari;PM10;26;4
Bari - Caldarola;15/05/2023;Bari;Bari;PM10;25;4
Bari - Caldarola;16/05/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;17/05/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;18/05/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;19/05/2023;Bari;Bari;PM10;12;4
Bari - Caldarola;20/05/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;21/05/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;22/05/2023;Bari;Bari;PM10;25;4
Bari - Caldarola;23/05/2023;Bari;Bari;PM10;26;4
Bari - Caldarola;24/05/2023;Bari;Bari;PM10;27;4
Bari - Caldarola;25/05/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;26/05/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;27/05/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;28/05/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;29/05/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;30/05/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;31/05/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;01/06/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;02/06/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;03/06/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;04/06/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;05/06/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;06/06/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;07/06/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;08/06/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;09/06/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;10/06/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;11/06/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;12/06/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;13/06/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;14/06/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;15/06/2023;Bari;Bari;PM10;9;4
Bari - Caldarola;16/06/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;17/06/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;18/06/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;19/06/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;20/06/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;21/06/2023;Bari;Bari;PM10;28;4
Bari - Caldarola;22/06/2023;Bari;Bari;PM10;36;4
Bari - Caldarola;23/06/2023;Bari;Bari;PM10;52;4
Bari - Caldarola;24/06/2023;Bari;Bari;PM10;28;4
Bari - Caldarola;25/06/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;26/06/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;27/06/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;28/06/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;29/06/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;30/06/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;01/07/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;02/07/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;03/07/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;04/07/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;05/07/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;06/07/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;07/07/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;08/07/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;09/07/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;10/07/2023;Bari;Bari;PM10;25;4
Bari - Caldarola;11/07/2023;Bari;Bari;PM10;27;4
Bari - Caldarola;12/07/2023;Bari;Bari;PM10;33;4
Bari - Caldarola;13/07/2023;Bari;Bari;PM10;33;4
Bari - Caldarola;14/07/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;15/07/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;16/07/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;17/07/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;18/07/2023;Bari;Bari;PM10;44;4
Bari - Caldarola;19/07/2023;Bari;Bari;PM10;44;4
Bari - Caldarola;20/07/2023;Bari;Bari;PM10;46;4
Bari - Caldarola;21/07/2023;Bari;Bari;PM10;42;4
Bari - Caldarola;22/07/2023;Bari;Bari;PM10;55;4
Bari - Caldarola;23/07/2023;Bari;Bari;PM10;38;4
Bari - Caldarola;24/07/2023;Bari;Bari;PM10;45;4
Bari - Caldarola;25/07/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;26/07/2023;Bari;Bari;PM10;27;4
Bari - Caldarola;27/07/2023;Bari;Bari;PM10;11;4
Bari - Caldarola;28/07/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;29/07/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;30/07/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;31/07/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;01/08/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;02/08/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;03/08/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;04/08/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;05/08/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;06/08/2023;Bari;Bari;PM10;8;4
Bari - Caldarola;07/08/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;08/08/2023;Bari;Bari;PM10;11;4
Bari - Caldarola;09/08/2023;Bari;Bari;PM10;12;4
Bari - Caldarola;10/08/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;11/08/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;12/08/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;13/08/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;14/08/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;15/08/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;16/08/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;17/08/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;18/08/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;19/08/2023;Bari;Bari;PM10;25;4
Bari - Caldarola;20/08/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;21/08/2023;Bari;Bari;PM10;31;4
Bari - Caldarola;22/08/2023;Bari;Bari;PM10;31;4
Bari - Caldarola;23/08/2023;Bari;Bari;PM10;29;4
Bari - Caldarola;24/08/2023;Bari;Bari;PM10;34;4
Bari - Caldarola;25/08/2023;Bari;Bari;PM10;35;4
Bari - Caldarola;26/08/2023;Bari;Bari;PM10;39;4
Bari - Caldarola;27/08/2023;Bari;Bari;PM10;34;4
Bari - Caldarola;28/08/2023;Bari;Bari;PM10;35;4
Bari - Caldarola;29/08/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;30/08/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;31/08/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;01/09/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;02/09/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;03/09/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;04/09/2023;Bari;Bari;PM10;27;4
Bari - Caldarola;05/09/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;06/09/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;07/09/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;08/09/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;09/09/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;10/09/2023;Bari;Bari;PM10;25;4
Bari - Caldarola;11/09/2023;Bari;Bari;PM10;29;4
Bari - Caldarola;12/09/2023;Bari;Bari;PM10;31;4
Bari - Caldarola;13/09/2023;Bari;Bari;PM10;31;4
Bari - Caldarola;14/09/2023;Bari;Bari;PM10;33;4
Bari - Caldarola;15/09/2023;Bari;Bari;PM10;26;4
Bari - Caldarola;16/09/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;17/09/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;18/09/2023;Bari;Bari;PM10;30;4
Bari - Caldarola;19/09/2023;Bari;Bari;PM10;51;4
Bari - Caldarola;20/09/2023;Bari;Bari;PM10;39;4
Bari - Caldarola;21/09/2023;Bari;Bari;PM10;37;4
Bari - Caldarola;22/09/2023;Bari;Bari;PM10;49;4
Bari - Caldarola;23/09/2023;Bari;Bari;PM10;36;4
Bari - Caldarola;24/09/2023;Bari;Bari;PM10;11;4
Bari - Caldarola;25/09/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;26/09/2023;Bari;Bari;PM10;26;4
Bari - Caldarola;27/09/2023;Bari;Bari;PM10;30;4
Bari - Caldarola;28/09/2023;Bari;Bari;PM10;35;4
Bari - Caldarola;29/09/2023;Bari;Bari;PM10;32;4
Bari - Caldarola;30/09/2023;Bari;Bari;PM10;31;4
Bari - Caldarola;01/10/2023;Bari;Bari;PM10;27;4
Bari - Caldarola;02/10/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;03/10/2023;Bari;Bari;PM10;28;4
Bari - Caldarola;04/10/2023;Bari;Bari;PM10;35;4
Bari - Caldarola;05/10/2023;Bari;Bari;PM10;28;4
Bari - Caldarola;06/10/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;07/10/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;08/10/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;09/10/2023;Bari;Bari;PM10;40;4
Bari - Caldarola;10/10/2023;Bari;Bari;PM10;46;4
Bari - Caldarola;11/10/2023;Bari;Bari;PM10;26;4
Bari - Caldarola;12/10/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;13/10/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;14/10/2023;Bari;Bari;PM10;37;4
Bari - Caldarola;15/10/2023;Bari;Bari;PM10;31;4
Bari - Caldarola;16/10/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;17/10/2023;Bari;Bari;PM10;8;4
Bari - Caldarola;18/10/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;19/10/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;20/10/2023;Bari;Bari;PM10;35;4
Bari - Caldarola;21/10/2023;Bari;Bari;PM10;50;4
Bari - Caldarola;22/10/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;23/10/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;24/10/2023;Bari;Bari;PM10;41;4
Bari - Caldarola;25/10/2023;Bari;Bari;PM10;58;4
Bari - Caldarola;26/10/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;27/10/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;28/10/2023;Bari;Bari;PM10;23;4
Bari - Caldarola;29/10/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;30/10/2023;Bari;Bari;PM10;21;4
Bari - Caldarola;31/10/2023;Bari;Bari;PM10;29;4
Bari - Caldarola;01/11/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;02/11/2023;Bari;Bari;PM10;14;4
Bari - Caldarola;03/11/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;04/11/2023;Bari;Bari;PM10;12;4
Bari - Caldarola;05/11/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;06/11/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;07/11/2023;Bari;Bari;PM10;27;4
Bari - Caldarola;08/11/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;09/11/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;10/11/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;11/11/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;12/11/2023;Bari;Bari;PM10;11;4
Bari - Caldarola;13/11/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;14/11/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;15/11/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;16/11/2023;Bari;Bari;PM10;20;4
Bari - Caldarola;17/11/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;18/11/2023;Bari;Bari;PM10;15;4
Bari - Caldarola;19/11/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;20/11/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;21/11/2023;Bari;Bari;PM10;16;4
Bari - Caldarola;22/11/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;23/11/2023;Bari;Bari;PM10;22;4
Bari - Caldarola;24/11/2023;Bari;Bari;PM10;25;4
Bari - Caldarola;25/11/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;26/11/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;27/11/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;29/11/2023;Bari;Bari;PM10;28;4
Bari - Caldarola;30/11/2023;Bari;Bari;PM10;17;4
Bari - Caldarola;01/12/2023;Bari;Bari;PM10;35;4
Bari - Caldarola;02/12/2023;Bari;Bari;PM10;41;4
Bari - Caldarola;03/12/2023;Bari;Bari;PM10;13;4
Bari - Caldarola;04/12/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;05/12/2023;Bari;Bari;PM10;0;4
Bari - Caldarola;06/12/2023;Bari;Bari;PM10;18;4
Bari - Caldarola;07/12/2023;Bari;Bari;PM10;10;4
Bari - Caldarola;08/12/2023;Bari;Bari;PM10;19;4
Bari - Caldarola;09/12/2023;Bari;Bari;PM10;24;4
Bari - Caldarola;10/12/2023;Bari;Bari;PM10;10;4
Bari - Caldarola;11/12/2023;Bari;Bari;PM10;17;4
